time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
69,4140000000000,0.9583333333333334,23.0,0.9583333333333334,0.35393357767489714,0.0,0.9637681159420289,0.0
70,4200000000000,1.0,24.0,1.0,0.0,0.0,0.9873188405797102,0.0
71,4260000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
72,4320000000000,1.0,24.0,1.0,0.2937725051440329,0.0,1.0,0.0
73,4380000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.907608695652174,0.0
74,4440000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
75,4500000000000,1.0,24.0,1.0,0.25007233796296297,0.0,1.0,0.0
76,4560000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
77,4620000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
78,4680000000000,0.9583333333333334,23.0,0.9583333333333334,0.3985580632716049,0.0,0.9583333333333334,0.0
79,4740000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
80,4800000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.907608695652174,0.0
81,4860000000000,1.0,24.0,1.0,0.25485468106995884,0.0,0.9963768115942029,0.0
82,4920000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
83,4980000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
84,5040000000000,0.9583333333333334,23.0,0.9583333333333334,0.31249196244855965,0.0,0.9583333333333334,0.0
85,5100000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
86,5160000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
87,5220000000000,1.0,24.0,1.0,0.30492058899176955,0.0,0.9909420289855072,0.0
88,5280000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
89,5340000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
90,5400000000000,1.0,24.0,1.0,0.35284850823045266,0.0,0.9981884057971014,0.0
91,5460000000000,1.0,24.0,1.0,0.0,0.0,0.9909420289855072,0.0
92,5520000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
93,5580000000000,1.0,24.0,1.0,0.2660590277777778,0.0,1.0,0.0
94,5640000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
95,5700000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
96,5760000000000,1.0,24.0,1.0,0.29111207561728397,0.0,1.0,0.0
97,5820000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
98,5880000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
99,5940000000000,0.9166666666666666,22.0,0.9166666666666666,0.37495177469135804,0.0,0.9311594202898551,0.0
100,6000000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
101,6060000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
102,6120000000000,1.0,24.0,1.0,0.30291120113168724,0.0,0.9963768115942029,0.0
103,6180000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
104,6240000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
105,6300000000000,1.0,24.0,1.0,0.35691550925925924,0.0,1.0,0.0
106,6360000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
107,6420000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
108,6480000000000,1.0,24.0,1.0,0.29677854938271603,0.0,0.9891304347826086,0.0
109,6540000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
110,6600000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
111,6660000000000,0.9583333333333334,23.0,0.9583333333333334,0.26544817386831276,0.0,0.9619565217391305,0.0
112,6720000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
113,6780000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
114,6840000000000,0.9166666666666666,22.0,0.9166666666666666,0.3439991640946502,0.0,0.927536231884058,0.0
115,6900000000000,1.0,24.0,1.0,0.0,0.0,0.9909420289855072,0.0
116,6960000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
117,7020000000000,1.0,24.0,1.0,0.3128697273662551,0.0,0.9981884057971014,0.0
118,7080000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.907608695652174,0.0
119,7140000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
120,7200000000000,1.0,24.0,1.0,0.2446068029835391,0.0,1.0,0.0
121,7260000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
122,7320000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
123,7380000000000,1.0,24.0,1.0,0.35407825360082307,0.0,0.9981884057971014,0.0
124,7440000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
125,7500000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9510869565217391,0.0
126,7560000000000,1.0,24.0,1.0,0.2666779192386831,0.0,0.9981884057971014,0.0
127,7620000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
128,7680000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
129,7740000000000,0.9583333333333334,23.0,0.9583333333333334,0.3438062628600823,0.0,0.9510869565217391,0.0
130,7800000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
131,7860000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
132,7920000000000,1.0,24.0,1.0,0.31242766203703703,0.0,1.0,0.0
133,7980000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
134,8040000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
135,8100000000000,1.0,24.0,1.0,0.29332240226337447,0.0,0.9927536231884058,0.0
136,8160000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
137,8220000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
138,8280000000000,1.0,24.0,1.0,0.3399562757201646,0.0,0.9963768115942029,0.0
139,8340000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
140,8400000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
141,8460000000000,0.9583333333333334,23.0,0.9583333333333334,0.2299221965020576,0.0,0.9728260869565217,0.0
142,8520000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
143,8580000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
144,8640000000000,0.9583333333333334,23.0,0.9583333333333334,0.35216531635802467,0.0,0.9710144927536232,0.0
145,8700000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
146,8760000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
147,8820000000000,1.0,24.0,1.0,0.2796987525720165,0.0,1.0,0.0
148,8880000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
149,8940000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
150,9000000000000,1.0,24.0,1.0,0.3937516075102881,0.0,1.0,0.0
151,9060000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
152,9120000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
153,9180000000000,1.0,24.0,1.0,0.24467110339506173,0.0,1.0,0.0
154,9240000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
155,9300000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
156,9360000000000,1.0,24.0,1.0,0.3379549254115226,0.0,1.0,0.0
157,9420000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
158,9480000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
159,9540000000000,0.9166666666666666,22.0,0.9166666666666666,0.3783757716049383,0.0,0.9384057971014492,0.0
160,9600000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
161,9660000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
162,9720000000000,1.0,24.0,1.0,0.2151732896090535,0.0,1.0,0.0
163,9780000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9528985507246377,0.0
164,9840000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
165,9900000000000,1.0,24.0,1.0,0.38280446244855965,0.0,0.9945652173913043,0.0
166,9960000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
167,10020000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
168,10080000000000,1.0,24.0,1.0,0.2749807098765432,0.0,1.0,0.0
169,10140000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
170,10200000000000,1.0,24.0,1.0,0.0,0.0,0.9945652173913043,0.0
171,10260000000000,0.9166666666666666,22.0,0.9166666666666666,0.28073559670781895,0.0,0.9257246376811594,0.0
172,10320000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
173,10380000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
174,10440000000000,1.0,24.0,1.0,0.35272794495884774,0.0,0.9891304347826086,0.0
175,10500000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
176,10560000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
177,10620000000000,1.0,24.0,1.0,0.26439525462962965,0.0,1.0,0.0
178,10680000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9148550724637681,0.0
179,10740000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
180,10800000000000,1.0,24.0,1.0,0.3652986754115226,0.0,0.9927536231884058,0.0
181,10860000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
182,10920000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9565217391304348,0.0
183,10980000000000,1.0,24.0,1.0,0.2508600180041152,0.0,1.0,0.0
184,11040000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
185,11100000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
186,11160000000000,1.0,24.0,1.0,0.3095502186213992,0.0,1.0,0.0
187,11220000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
188,11280000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
189,11340000000000,1.0,24.0,1.0,0.3242750128600823,0.0,1.0,0.0
190,11400000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9057971014492754,0.0
191,11460000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
192,11520000000000,1.0,24.0,1.0,0.26303690843621397,0.0,0.9981884057971014,0.0
193,11580000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
194,11640000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
195,11700000000000,1.0,24.0,1.0,0.34029385288065844,0.0,1.0,0.0
196,11760000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
197,11820000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
198,11880000000000,1.0,24.0,1.0,0.3130224408436214,0.0,1.0,0.0
199,11940000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
200,12000000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
201,12060000000000,0.9583333333333334,23.0,0.9583333333333334,0.296850887345679,0.0,0.967391304347826,0.0
202,12120000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
203,12180000000000,1.0,24.0,1.0,0.0,0.0,0.9927536231884058,0.0
204,12240000000000,1.0,24.0,1.0,0.37492766203703703,0.0,0.9909420289855072,0.0
205,12300000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
206,12360000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
207,12420000000000,1.0,24.0,1.0,0.2769981352880658,0.0,0.9963768115942029,0.0
208,12480000000000,1.0,24.0,1.0,0.0,0.0,0.9945652173913043,0.0
209,12540000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
210,12600000000000,1.0,24.0,1.0,0.31636606224279834,0.0,1.0,0.0
211,12660000000000,1.0,24.0,1.0,0.0,0.0,0.9927536231884058,0.0
212,12720000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
213,12780000000000,1.0,24.0,1.0,0.28597608024691357,0.0,1.0,0.0
214,12840000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
215,12900000000000,1.0,24.0,1.0,0.0,0.0,0.9927536231884058,0.0
216,12960000000000,0.9166666666666666,22.0,0.9166666666666666,0.37499196244855965,0.0,0.9311594202898551,0.0
217,13020000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
218,13080000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
219,13140000000000,1.0,24.0,1.0,0.33561599794238683,0.0,0.9927536231884058,0.0
220,13200000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
221,13260000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
222,13320000000000,1.0,24.0,1.0,0.18246849279835392,0.0,1.0,0.0
223,13380000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9565217391304348,0.0
224,13440000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
225,13500000000000,1.0,24.0,1.0,0.3890416023662551,0.0,0.9945652173913043,0.0
226,13560000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
227,13620000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
228,13680000000000,1.0,24.0,1.0,0.2926070601851852,0.0,0.9981884057971014,0.0
229,13740000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
230,13800000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
231,13860000000000,0.9166666666666666,22.0,0.9166666666666666,0.3731674382716049,0.0,0.9293478260869565,0.0
232,13920000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
233,13980000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
234,14040000000000,1.0,24.0,1.0,0.32197627314814814,0.0,1.0,0.0
235,14100000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.947463768115942,0.0
236,14160000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
237,14220000000000,1.0,24.0,1.0,0.24622235082304528,0.0,1.0,0.0
238,14280000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
239,14340000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
240,14400000000000,1.0,24.0,1.0,0.3331484696502058,0.0,0.9981884057971014,0.0
241,14460000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
242,14520000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9510869565217391,0.0
243,14580000000000,1.0,24.0,1.0,0.2396315586419753,0.0,0.9981884057971014,0.0
244,14640000000000,1.0,24.0,1.0,0.0,0.0,0.9945652173913043,0.0
245,14700000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
246,14760000000000,1.0,24.0,1.0,0.3369823816872428,0.0,0.9909420289855072,0.0
247,14820000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
248,14880000000000,1.0,24.0,1.0,0.0,0.0,0.9945652173913043,0.0
249,14940000000000,1.0,24.0,1.0,0.30120724022633744,0.0,0.9981884057971014,0.0
250,15000000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
251,15060000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
252,15120000000000,1.0,24.0,1.0,0.2808481224279835,0.0,0.9981884057971014,0.0
253,15180000000000,1.0,24.0,1.0,0.0,0.0,0.9927536231884058,0.0
254,15240000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
255,15300000000000,1.0,24.0,1.0,0.41253536522633744,0.0,0.9927536231884058,0.0
256,15360000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
257,15420000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
258,15480000000000,1.0,24.0,1.0,0.22016460905349794,0.0,1.0,0.0
259,15540000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
260,15600000000000,1.0,24.0,1.0,0.0,0.0,0.9909420289855072,0.0
261,15660000000000,0.9583333333333334,23.0,0.9583333333333334,0.326147762345679,0.0,0.9692028985507246,0.0
262,15720000000000,1.0,24.0,1.0,0.0,0.0,0.9909420289855072,0.0
263,15780000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
264,15840000000000,1.0,24.0,1.0,0.30791859567901236,0.0,1.0,0.0
265,15900000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
266,15960000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
267,16020000000000,1.0,24.0,1.0,0.3418772505144033,0.0,1.0,0.0
268,16080000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
269,16140000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
270,16200000000000,1.0,24.0,1.0,0.2832352752057613,0.0,1.0,0.0
271,16260000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
272,16320000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
273,16380000000000,1.0,24.0,1.0,0.2952916023662551,0.0,0.9945652173913043,0.0
274,16440000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
275,16500000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
276,16560000000000,0.9166666666666666,22.0,0.9166666666666666,0.39231288580246915,0.0,0.9384057971014492,0.0
277,16620000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
278,16680000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
279,16740000000000,1.0,24.0,1.0,0.27984342849794236,0.0,1.0,0.0
280,16800000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9510869565217391,0.0
281,16860000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
282,16920000000000,1.0,24.0,1.0,0.3561197916666667,0.0,0.9981884057971014,0.0
283,16980000000000,1.0,24.0,1.0,0.0,0.0,0.9909420289855072,0.0
284,17040000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
285,17100000000000,1.0,24.0,1.0,0.28219843106995884,0.0,1.0,0.0
286,17160000000000,1.0,24.0,1.0,0.0,0.0,0.9963768115942029,0.0
287,17220000000000,1.0,24.0,1.0,0.0,0.0,0.9945652173913043,0.0
288,17280000000000,0.9166666666666666,22.0,0.9166666666666666,0.24561953446502058,0.0,0.9293478260869565,0.0
289,17340000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
290,17400000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
291,17460000000000,0.9166666666666666,22.0,0.9166666666666666,0.34448141718106995,0.0,0.9148550724637681,0.0
292,17520000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
293,17580000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
294,17640000000000,1.0,24.0,1.0,0.32677469135802467,0.0,1.0,0.0
295,17700000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
296,17760000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
297,17820000000000,1.0,24.0,1.0,0.2440039866255144,0.0,0.9909420289855072,0.0
298,17880000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
299,17940000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
300,18000000000000,1.0,24.0,1.0,0.3494245113168724,0.0,0.9927536231884058,0.0
301,18060000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
302,18120000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
303,18180000000000,1.0,24.0,1.0,0.2941502700617284,0.0,1.0,0.0
304,18240000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
305,18300000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
306,18360000000000,0.9583333333333334,23.0,0.9583333333333334,0.334008487654321,0.0,0.9655797101449275,0.0
307,18420000000000,1.0,24.0,1.0,0.0,0.0,0.9873188405797102,0.0
308,18480000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
309,18540000000000,1.0,24.0,1.0,0.30709876543209874,0.0,0.9981884057971014,0.0
310,18600000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0
311,18660000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
312,18720000000000,1.0,24.0,1.0,0.26613136574074076,0.0,1.0,0.0
313,18780000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
314,18840000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
315,18900000000000,1.0,24.0,1.0,0.3630320859053498,0.0,1.0,0.0
316,18960000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
317,19020000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0
318,19080000000000,0.9583333333333334,23.0,0.9583333333333334,0.2468894675925926,0.0,0.967391304347826,0.0
319,19140000000000,1.0,24.0,1.0,0.0,0.0,0.9981884057971014,0.0
320,19200000000000,1.0,24.0,1.0,0.0,0.0,0.9891304347826086,0.0
321,19260000000000,0.9583333333333334,23.0,0.9583333333333334,0.3272649819958848,0.0,0.9583333333333334,0.0
322,19320000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
323,19380000000000,1.0,24.0,1.0,0.0,0.0,1.0,0.0
