time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
67,4020000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.016304347826086956
68,4080000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.019927536231884056
69,4140000000000,0.9583333333333334,23.0,0.9583333333333334,0.0004018775720164609,0.016203703703703703,0.0018115942028985507,0.018115942028985508
70,4200000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.010869565217391304
71,4260000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.018115942028985508
72,4320000000000,1.0,24.0,1.0,0.0005706661522633745,0.011574074074074073,0.009057971014492754,0.021739130434782608
73,4380000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.007246376811594203,0.021739130434782608
74,4440000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.012681159420289856
75,4500000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.007246376811594203,0.034420289855072464
76,4560000000000,1.0,24.0,1.0,0.0,0.0,0.016304347826086956,0.02355072463768116
77,4620000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0018115942028985507,0.03804347826086957
78,4680000000000,0.9583333333333334,23.0,0.9583333333333334,0.0003215020576131687,0.018518518518518517,0.0036231884057971015,0.025362318840579712
79,4740000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.02355072463768116
80,4800000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.010869565217391304,0.014492753623188406
81,4860000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.0018115942028985507,0.02355072463768116
82,4920000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.007246376811594203
83,4980000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.021739130434782608
84,5040000000000,0.9583333333333334,23.0,0.9583333333333334,0.00048225308641975306,0.013888888888888888,0.0,0.021739130434782608
85,5100000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.014492753623188406
86,5160000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.010869565217391304
87,5220000000000,1.0,24.0,1.0,0.0004742155349794239,0.013888888888888888,0.0036231884057971015,0.03260869565217391
88,5280000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.02717391304347826
89,5340000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.019927536231884056
90,5400000000000,1.0,24.0,1.0,0.000442065329218107,0.015046296296296295,0.007246376811594203,0.03985507246376811
91,5460000000000,1.0,24.0,1.0,0.0,0.0,0.014492753623188406,0.025362318840579712
92,5520000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.0,0.030797101449275364
93,5580000000000,1.0,24.0,1.0,0.0006028163580246913,0.010416666666666666,0.010869565217391304,0.016304347826086956
94,5640000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.025362318840579712
95,5700000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.014492753623188406
96,5760000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.0,0.025362318840579712
97,5820000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.009057971014492754
98,5880000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.019927536231884056
99,5940000000000,0.9166666666666666,22.0,0.9166666666666666,0.00028131430041152265,0.019675925925925927,0.0018115942028985507,0.021739130434782608
100,6000000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.02355072463768116
101,6060000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.009057971014492754
102,6120000000000,1.0,24.0,1.0,0.0005787037037037037,0.011574074074074073,0.0018115942028985507,0.028985507246376812
103,6180000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.005434782608695652,0.025362318840579712
104,6240000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.016304347826086956
105,6300000000000,1.0,24.0,1.0,0.000442065329218107,0.015046296296296295,0.007246376811594203,0.02355072463768116
106,6360000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.02717391304347826
107,6420000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.02717391304347826
108,6480000000000,1.0,24.0,1.0,0.00048225308641975306,0.013888888888888888,0.0036231884057971015,0.025362318840579712
109,6540000000000,1.0,24.0,1.0,0.0,0.0,0.012681159420289856,0.025362318840579712
110,6600000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.025362318840579712
111,6660000000000,0.9583333333333334,23.0,0.9583333333333334,0.0007233796296296296,0.006944444444444444,0.0,0.025362318840579712
112,6720000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.007246376811594203
113,6780000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.018115942028985508
114,6840000000000,0.9166666666666666,22.0,0.9166666666666666,0.000442065329218107,0.015046296296296295,0.0036231884057971015,0.025362318840579712
115,6900000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.028985507246376812
116,6960000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.028985507246376812
117,7020000000000,1.0,24.0,1.0,0.0006028163580246913,0.010416666666666666,0.010869565217391304,0.021739130434782608
118,7080000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.012681159420289856,0.014492753623188406
119,7140000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.03260869565217391
120,7200000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.0018115942028985507,0.028985507246376812
121,7260000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.02355072463768116
122,7320000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0018115942028985507,0.028985507246376812
123,7380000000000,1.0,24.0,1.0,0.000442065329218107,0.015046296296296295,0.0036231884057971015,0.016304347826086956
124,7440000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.025362318840579712
125,7500000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.016304347826086956
126,7560000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.0018115942028985507,0.016304347826086956
127,7620000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.007246376811594203
128,7680000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0036231884057971015,0.014492753623188406
129,7740000000000,0.9583333333333334,23.0,0.9583333333333334,0.00043402777777777775,0.015046296296296295,0.0018115942028985507,0.025362318840579712
130,7800000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.025362318840579712
131,7860000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.009057971014492754
132,7920000000000,1.0,24.0,1.0,0.0006992669753086419,0.008101851851851851,0.0036231884057971015,0.030797101449275364
133,7980000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.012681159420289856,0.012681159420289856
134,8040000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.02355072463768116
135,8100000000000,1.0,24.0,1.0,0.00048225308641975306,0.013888888888888888,0.0018115942028985507,0.025362318840579712
136,8160000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.019927536231884056
137,8220000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.009057971014492754,0.014492753623188406
138,8280000000000,1.0,24.0,1.0,0.00048225308641975306,0.013888888888888888,0.0,0.02355072463768116
139,8340000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.016304347826086956
140,8400000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.012681159420289856
141,8460000000000,0.9583333333333334,23.0,0.9583333333333334,0.0006831918724279836,0.008101851851851851,0.0018115942028985507,0.021739130434782608
142,8520000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.0036231884057971015
143,8580000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.025362318840579712
144,8640000000000,0.9583333333333334,23.0,0.9583333333333334,0.0003616898148148148,0.017361111111111112,0.0,0.025362318840579712
145,8700000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.016304347826086956
146,8760000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.007246376811594203
147,8820000000000,1.0,24.0,1.0,0.0005626286008230453,0.011574074074074073,0.005434782608695652,0.034420289855072464
148,8880000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.014492753623188406,0.016304347826086956
149,8940000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.03260869565217391
150,9000000000000,1.0,24.0,1.0,0.0004018775720164609,0.016203703703703703,0.009057971014492754,0.03804347826086957
151,9060000000000,1.0,24.0,1.0,0.0,0.0,0.014492753623188406,0.02717391304347826
152,9120000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.005434782608695652,0.02717391304347826
153,9180000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.012681159420289856,0.018115942028985508
154,9240000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.018115942028985508
155,9300000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.014492753623188406
156,9360000000000,1.0,24.0,1.0,0.0006028163580246913,0.010416666666666666,0.0,0.021739130434782608
157,9420000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.009057971014492754
158,9480000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.018115942028985508
159,9540000000000,0.9166666666666666,22.0,0.9166666666666666,0.0003215020576131687,0.018518518518518517,0.005434782608695652,0.02355072463768116
160,9600000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.03985507246376811
161,9660000000000,1.0,24.0,1.0,0.0,0.0,0.018115942028985508,0.0036231884057971015
162,9720000000000,1.0,24.0,1.0,0.0006992669753086419,0.008101851851851851,0.0,0.03985507246376811
163,9780000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.018115942028985508
164,9840000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.034420289855072464
165,9900000000000,1.0,24.0,1.0,0.0004018775720164609,0.016203703703703703,0.005434782608695652,0.02717391304347826
166,9960000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.02355072463768116
167,10020000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.018115942028985508
168,10080000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.0018115942028985507,0.02355072463768116
169,10140000000000,1.0,24.0,1.0,0.0,0.0,0.014492753623188406,0.014492753623188406
170,10200000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.019927536231884056
171,10260000000000,0.9166666666666666,22.0,0.9166666666666666,0.0006028163580246913,0.010416666666666666,0.0,0.02717391304347826
172,10320000000000,1.0,24.0,1.0,0.0,0.0,0.012681159420289856,0.012681159420289856
173,10380000000000,1.0,24.0,1.0,0.0,0.0,0.009057971014492754,0.02355072463768116
174,10440000000000,1.0,24.0,1.0,0.000442065329218107,0.015046296296296295,0.005434782608695652,0.028985507246376812
175,10500000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.03260869565217391
176,10560000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.014492753623188406,0.009057971014492754
177,10620000000000,1.0,24.0,1.0,0.0006992669753086419,0.008101851851851851,0.007246376811594203,0.030797101449275364
178,10680000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.014492753623188406,0.014492753623188406
179,10740000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.034420289855072464
180,10800000000000,1.0,24.0,1.0,0.0004018775720164609,0.016203703703703703,0.0036231884057971015,0.02717391304347826
181,10860000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.028985507246376812
182,10920000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.007246376811594203,0.019927536231884056
183,10980000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.0018115942028985507,0.016304347826086956
184,11040000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.014492753623188406
185,11100000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.019927536231884056
186,11160000000000,1.0,24.0,1.0,0.0005224408436213992,0.01273148148148148,0.0036231884057971015,0.019927536231884056
187,11220000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.014492753623188406
188,11280000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.014492753623188406
189,11340000000000,1.0,24.0,1.0,0.00043402777777777775,0.015046296296296295,0.0036231884057971015,0.028985507246376812
190,11400000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.0018115942028985507,0.028985507246376812
191,11460000000000,1.0,24.0,1.0,0.0,0.0,0.012681159420289856,0.010869565217391304
192,11520000000000,1.0,24.0,1.0,0.0007233796296296296,0.006944444444444444,0.005434782608695652,0.03260869565217391
193,11580000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.016304347826086956,0.005434782608695652
194,11640000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.030797101449275364
195,11700000000000,1.0,24.0,1.0,0.0003616898148148148,0.017361111111111112,0.0036231884057971015,0.025362318840579712
196,11760000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.021739130434782608
197,11820000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.012681159420289856,0.010869565217391304
198,11880000000000,1.0,24.0,1.0,0.0005626286008230453,0.011574074074074073,0.0,0.025362318840579712
199,11940000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.010869565217391304
200,12000000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.021739130434782608
201,12060000000000,0.9583333333333334,23.0,0.9583333333333334,0.000442065329218107,0.015046296296296295,0.0018115942028985507,0.025362318840579712
202,12120000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.009057971014492754
203,12180000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.016304347826086956
204,12240000000000,1.0,24.0,1.0,0.0003134645061728395,0.018518518518518517,0.0036231884057971015,0.03260869565217391
205,12300000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.028985507246376812
206,12360000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.010869565217391304
207,12420000000000,1.0,24.0,1.0,0.0006028163580246913,0.010416666666666666,0.010869565217391304,0.03260869565217391
208,12480000000000,1.0,24.0,1.0,0.0,0.0,0.016304347826086956,0.02355072463768116
209,12540000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0018115942028985507,0.036231884057971016
210,12600000000000,1.0,24.0,1.0,0.00048225308641975306,0.013888888888888888,0.010869565217391304,0.02717391304347826
211,12660000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.02717391304347826
212,12720000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.009057971014492754,0.018115942028985508
213,12780000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.007246376811594203,0.02355072463768116
214,12840000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.019927536231884056
215,12900000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.012681159420289856
216,12960000000000,0.9166666666666666,22.0,0.9166666666666666,0.0003215020576131687,0.018518518518518517,0.0036231884057971015,0.018115942028985508
217,13020000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.02355072463768116
218,13080000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.018115942028985508
219,13140000000000,1.0,24.0,1.0,0.0005385159465020577,0.01273148148148148,0.007246376811594203,0.02717391304347826
220,13200000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0018115942028985507,0.036231884057971016
221,13260000000000,1.0,24.0,1.0,0.0,0.0,0.014492753623188406,0.010869565217391304
222,13320000000000,1.0,24.0,1.0,0.0007635673868312757,0.005787037037037037,0.0036231884057971015,0.043478260869565216
223,13380000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.007246376811594203,0.02717391304347826
224,13440000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.028985507246376812
225,13500000000000,1.0,24.0,1.0,0.0003215020576131687,0.018518518518518517,0.005434782608695652,0.02355072463768116
226,13560000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.02355072463768116
227,13620000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.007246376811594203,0.012681159420289856
228,13680000000000,1.0,24.0,1.0,0.0007233796296296296,0.006944444444444444,0.0,0.028985507246376812
229,13740000000000,1.0,24.0,1.0,0.0,0.0,0.018115942028985508,0.0036231884057971015
230,13800000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.025362318840579712
231,13860000000000,0.9166666666666666,22.0,0.9166666666666666,0.0003616898148148148,0.017361111111111112,0.0018115942028985507,0.021739130434782608
232,13920000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.018115942028985508
233,13980000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.025362318840579712
234,14040000000000,1.0,24.0,1.0,0.0005626286008230453,0.011574074074074073,0.005434782608695652,0.028985507246376812
235,14100000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.018115942028985508
236,14160000000000,1.0,24.0,1.0,0.0,0.0,0.0036231884057971015,0.02355072463768116
237,14220000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.0036231884057971015,0.02355072463768116
238,14280000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.018115942028985508
239,14340000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.0,0.03260869565217391
240,14400000000000,1.0,24.0,1.0,0.0004018775720164609,0.016203703703703703,0.0018115942028985507,0.018115942028985508
241,14460000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.02717391304347826
242,14520000000000,0.9583333333333334,23.0,0.9583333333333334,0.0,0.0,0.009057971014492754,0.016304347826086956
243,14580000000000,1.0,24.0,1.0,0.0007233796296296296,0.006944444444444444,0.0018115942028985507,0.018115942028985508
244,14640000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.014492753623188406
245,14700000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.014492753623188406
246,14760000000000,1.0,24.0,1.0,0.000442065329218107,0.015046296296296295,0.0018115942028985507,0.025362318840579712
247,14820000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.016304347826086956
248,14880000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.010869565217391304
249,14940000000000,1.0,24.0,1.0,0.0005947788065843621,0.010416666666666666,0.0036231884057971015,0.030797101449275364
250,15000000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.009057971014492754,0.021739130434782608
251,15060000000000,1.0,24.0,1.0,0.0,0.0,0.012681159420289856,0.014492753623188406
252,15120000000000,1.0,24.0,1.0,0.0006430041152263374,0.009259259259259259,0.007246376811594203,0.03985507246376811
253,15180000000000,1.0,24.0,1.0,0.0,0.0,0.018115942028985508,0.018115942028985508
254,15240000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.03260869565217391
255,15300000000000,1.0,24.0,1.0,0.0003215020576131687,0.018518518518518517,0.005434782608695652,0.018115942028985508
256,15360000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.021739130434782608
257,15420000000000,0.9166666666666666,22.0,0.9166666666666666,0.0,0.0,0.009057971014492754,0.010869565217391304
258,15480000000000,1.0,24.0,1.0,0.0006831918724279836,0.008101851851851851,0.0,0.021739130434782608
259,15540000000000,1.0,24.0,1.0,0.0,0.0,0.005434782608695652,0.007246376811594203
260,15600000000000,1.0,24.0,1.0,0.0,0.0,0.0018115942028985507,0.02355072463768116
261,15660000000000,0.9583333333333334,23.0,0.9583333333333334,0.00048225308641975306,0.013888888888888888,0.0,0.02355072463768116
262,15720000000000,1.0,24.0,1.0,0.0,0.0,0.0,0.016304347826086956
263,15780000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.007246376811594203
264,15840000000000,1.0,24.0,1.0,0.00043402777777777775,0.015046296296296295,0.0036231884057971015,0.02717391304347826
265,15900000000000,1.0,24.0,1.0,0.0,0.0,0.007246376811594203,0.025362318840579712
266,15960000000000,1.0,24.0,1.0,0.0,0.0,0.010869565217391304,0.016304347826086956
