time_index,time_since_epoch_ns,gs_handover_rate,gs_renumber_count,gs_renumber_rate,sat_gs_churn,sat_gs_break_rate,gs_gs_churn,gs_gs_break_rate
38,2280000000000,1.0,24.0,1.0,0.2670556841563786,0.0,0.9981884057971014,0.0
39,2340000000000,0.9166666666666666,22.0,0.9166666666666666,0.2625546553497942,0.0,0.9293478260869565,0.0
40,2400000000000,1.0,24.0,1.0,0.35610371656378603,0.0,1.0,0.0
41,2460000000000,1.0,24.0,1.0,0.28804976851851855,0.0,1.0,0.0
42,2520000000000,0.9583333333333334,23.0,0.9583333333333334,0.2146749614197531,0.0,0.9619565217391305,0.0
43,2580000000000,0.9583333333333334,23.0,0.9583333333333334,0.40450585133744854,0.0,0.9655797101449275,0.0
44,2640000000000,1.0,24.0,1.0,0.19274048353909465,0.0,0.9963768115942029,0.0
45,2700000000000,1.0,24.0,1.0,0.4261509773662551,0.0,0.9818840579710145,0.0
46,2760000000000,0.9583333333333334,23.0,0.9583333333333334,0.24739583333333334,0.0,0.9528985507246377,0.0
47,2820000000000,1.0,24.0,1.0,0.2829218106995885,0.0,0.9981884057971014,0.0
48,2880000000000,1.0,24.0,1.0,0.32687114197530864,0.0,0.9855072463768116,0.0
49,2940000000000,1.0,24.0,1.0,0.3396508487654321,0.0,0.9891304347826086,0.0
50,3000000000000,0.9583333333333334,23.0,0.9583333333333334,0.2772071116255144,0.0,0.967391304347826,0.0
51,3060000000000,1.0,24.0,1.0,0.3580407664609053,0.0,1.0,0.0
52,3120000000000,1.0,24.0,1.0,0.20862268518518517,0.0,0.9945652173913043,0.0
53,3180000000000,1.0,24.0,1.0,0.3028549382716049,0.0,0.9873188405797102,0.0
54,3240000000000,0.9166666666666666,22.0,0.9166666666666666,0.24991158693415638,0.0,0.9311594202898551,0.0
55,3300000000000,1.0,24.0,1.0,0.39351851851851855,0.0,1.0,0.0
56,3360000000000,1.0,24.0,1.0,0.2528131430041152,0.0,0.9891304347826086,0.0
57,3420000000000,1.0,24.0,1.0,0.27589699074074076,0.0,0.9927536231884058,0.0
58,3480000000000,0.9166666666666666,22.0,0.9166666666666666,0.3711821630658436,0.0,0.9329710144927537,0.0
59,3540000000000,1.0,24.0,1.0,0.2461259002057613,0.0,0.9909420289855072,0.0
60,3600000000000,1.0,24.0,1.0,0.3314766589506173,0.0,1.0,0.0
61,3660000000000,0.9166666666666666,22.0,0.9166666666666666,0.21997974537037038,0.0,0.9148550724637681,0.0
62,3720000000000,1.0,24.0,1.0,0.38558545524691357,0.0,1.0,0.0
63,3780000000000,1.0,24.0,1.0,0.22420749742798354,0.0,0.9873188405797102,0.0
64,3840000000000,1.0,24.0,1.0,0.3884789737654321,0.0,1.0,0.0
65,3900000000000,0.9583333333333334,23.0,0.9583333333333334,0.29165862911522633,0.0,0.9692028985507246,0.0
66,3960000000000,1.0,24.0,1.0,0.2847784850823045,0.0,0.9909420289855072,0.0
67,4020000000000,1.0,24.0,1.0,0.2766284079218107,0.0,0.9945652173913043,0.0
68,4080000000000,1.0,24.0,1.0,0.3946437757201646,0.0,1.0,0.0
69,4140000000000,0.9583333333333334,23.0,0.9583333333333334,0.2540911136831276,0.0,0.967391304347826,0.0
70,4200000000000,1.0,24.0,1.0,0.32819733796296297,0.0,0.9945652173913043,0.0
71,4260000000000,1.0,24.0,1.0,0.3084651491769547,0.0,1.0,0.0
72,4320000000000,1.0,24.0,1.0,0.25962094907407407,0.0,1.0,0.0
73,4380000000000,0.9166666666666666,22.0,0.9166666666666666,0.30178594393004116,0.0,0.9293478260869565,0.0
74,4440000000000,1.0,24.0,1.0,0.2853973765432099,0.0,1.0,0.0
75,4500000000000,1.0,24.0,1.0,0.3349408436213992,0.0,1.0,0.0
76,4560000000000,1.0,24.0,1.0,0.2724408436213992,0.0,1.0,0.0
77,4620000000000,0.9583333333333334,23.0,0.9583333333333334,0.362670396090535,0.0,0.9692028985507246,0.0
78,4680000000000,0.9583333333333334,23.0,0.9583333333333334,0.21809092078189302,0.0,0.9565217391304348,0.0
79,4740000000000,1.0,24.0,1.0,0.3223942258230453,0.0,1.0,0.0
80,4800000000000,0.9166666666666666,22.0,0.9166666666666666,0.20141300154320987,0.0,0.927536231884058,0.0
81,4860000000000,1.0,24.0,1.0,0.37464634773662553,0.0,0.9963768115942029,0.0
82,4920000000000,1.0,24.0,1.0,0.22251157407407407,0.0,0.9945652173913043,0.0
83,4980000000000,1.0,24.0,1.0,0.3474633487654321,0.0,1.0,0.0
84,5040000000000,0.9583333333333334,23.0,0.9583333333333334,0.3212448559670782,0.0,0.9655797101449275,0.0
85,5100000000000,1.0,24.0,1.0,0.281225887345679,0.0,1.0,0.0
86,5160000000000,1.0,24.0,1.0,0.2805587705761317,0.0,0.9873188405797102,0.0
87,5220000000000,1.0,24.0,1.0,0.37449363425925924,0.0,0.9746376811594203,0.0
88,5280000000000,1.0,24.0,1.0,0.3110773533950617,0.0,0.9963768115942029,0.0
89,5340000000000,1.0,24.0,1.0,0.3080954218106996,0.0,1.0,0.0
90,5400000000000,1.0,24.0,1.0,0.3092206790123457,0.0,0.9891304347826086,0.0
91,5460000000000,1.0,24.0,1.0,0.30962255658436216,0.0,0.9909420289855072,0.0
92,5520000000000,0.9166666666666666,22.0,0.9166666666666666,0.3030960648148148,0.0,0.9239130434782609,0.0
93,5580000000000,1.0,24.0,1.0,0.2751494984567901,0.0,1.0,0.0
94,5640000000000,1.0,24.0,1.0,0.33691808127572015,0.0,1.0,0.0
95,5700000000000,0.9583333333333334,23.0,0.9583333333333334,0.23353909465020575,0.0,0.9637681159420289,0.0
96,5760000000000,1.0,24.0,1.0,0.35699588477366256,0.0,1.0,0.0
97,5820000000000,1.0,24.0,1.0,0.300122170781893,0.0,0.9909420289855072,0.0
98,5880000000000,1.0,24.0,1.0,0.2777215149176955,0.0,0.9873188405797102,0.0
99,5940000000000,0.9166666666666666,22.0,0.9166666666666666,0.22715727880658437,0.0,0.9257246376811594,0.0
100,6000000000000,1.0,24.0,1.0,0.338573816872428,0.0,0.9981884057971014,0.0
101,6060000000000,1.0,24.0,1.0,0.24674479166666666,0.0,0.9728260869565217,0.0
102,6120000000000,1.0,24.0,1.0,0.3550668724279835,0.0,0.9873188405797102,0.0
103,6180000000000,0.9583333333333334,23.0,0.9583333333333334,0.356738683127572,0.0,0.9710144927536232,0.0
104,6240000000000,1.0,24.0,1.0,0.21465888631687244,0.0,0.9909420289855072,0.0
105,6300000000000,1.0,24.0,1.0,0.2815956147119342,0.0,1.0,0.0
106,6360000000000,1.0,24.0,1.0,0.3644627700617284,0.0,1.0,0.0
107,6420000000000,1.0,24.0,1.0,0.34847608024691357,0.0,1.0,0.0
108,6480000000000,1.0,24.0,1.0,0.2971161265432099,0.0,0.9855072463768116,0.0
109,6540000000000,1.0,24.0,1.0,0.36530671296296297,0.0,1.0,0.0
110,6600000000000,1.0,24.0,1.0,0.28671553497942387,0.0,1.0,0.0
111,6660000000000,0.9583333333333334,23.0,0.9583333333333334,0.33891943158436216,0.0,0.9547101449275363,0.0
112,6720000000000,1.0,24.0,1.0,0.24858539094650206,0.0,1.0,0.0
113,6780000000000,1.0,24.0,1.0,0.30889113940329216,0.0,1.0,0.0
114,6840000000000,0.9166666666666666,22.0,0.9166666666666666,0.23410976080246915,0.0,0.9293478260869565,0.0
115,6900000000000,1.0,24.0,1.0,0.3977462705761317,0.0,1.0,0.0
116,6960000000000,1.0,24.0,1.0,0.30841692386831276,0.0,1.0,0.0
117,7020000000000,1.0,24.0,1.0,0.2386670524691358,0.0,0.9981884057971014,0.0
118,7080000000000,0.9166666666666666,22.0,0.9166666666666666,0.2625225051440329,0.0,0.9293478260869565,0.0
119,7140000000000,1.0,24.0,1.0,0.35636091820987653,0.0,1.0,0.0
120,7200000000000,1.0,24.0,1.0,0.2926311728395062,0.0,1.0,0.0
121,7260000000000,1.0,24.0,1.0,0.2540991512345679,0.0,1.0,0.0
122,7320000000000,0.9583333333333334,23.0,0.9583333333333334,0.4298161008230453,0.0,0.9692028985507246,0.0
123,7380000000000,1.0,24.0,1.0,0.19356835133744857,0.0,0.9963768115942029,0.0
124,7440000000000,1.0,24.0,1.0,0.31008873456790126,0.0,0.9873188405797102,0.0
125,7500000000000,0.9583333333333334,23.0,0.9583333333333334,0.30271829989711935,0.0,0.9456521739130435,0.0
126,7560000000000,1.0,24.0,1.0,0.29606320730452673,0.0,0.9981884057971014,0.0
127,7620000000000,1.0,24.0,1.0,0.27019836676954734,0.0,0.9963768115942029,0.0
128,7680000000000,0.9583333333333334,23.0,0.9583333333333334,0.3427935313786008,0.0,0.9492753623188406,0.0
129,7740000000000,0.9583333333333334,23.0,0.9583333333333334,0.19334329989711935,0.0,0.9637681159420289,0.0
130,7800000000000,1.0,24.0,1.0,0.3819765946502058,0.0,1.0,0.0
131,7860000000000,1.0,24.0,1.0,0.228515625,0.0,1.0,0.0
132,7920000000000,1.0,24.0,1.0,0.32026427469135804,0.0,0.9873188405797102,0.0
133,7980000000000,0.9166666666666666,22.0,0.9166666666666666,0.2288210519547325,0.0,0.9311594202898551,0.0
134,8040000000000,1.0,24.0,1.0,0.3375048225308642,0.0,1.0,0.0
135,8100000000000,1.0,24.0,1.0,0.33608217592592593,0.0,0.9873188405797102,0.0
136,8160000000000,1.0,24.0,1.0,0.2642505787037037,0.0,0.9909420289855072,0.0
137,8220000000000,0.9166666666666666,22.0,0.9166666666666666,0.24974279835390947,0.0,0.9293478260869565,0.0
138,8280000000000,1.0,24.0,1.0,0.35759870113168724,0.0,0.9927536231884058,0.0
139,8340000000000,1.0,24.0,1.0,0.302075295781893,0.0,1.0,0.0
140,8400000000000,0.9583333333333334,23.0,0.9583333333333334,0.2127780992798354,0.0,0.9492753623188406,0.0
141,8460000000000,0.9583333333333334,23.0,0.9583333333333334,0.4229841820987654,0.0,0.967391304347826,0.0
142,8520000000000,1.0,24.0,1.0,0.2110178755144033,0.0,0.9891304347826086,0.0
143,8580000000000,1.0,24.0,1.0,0.40174093364197533,0.0,1.0,0.0
144,8640000000000,0.9583333333333334,23.0,0.9583333333333334,0.24934092078189302,0.0,0.967391304347826,0.0
145,8700000000000,1.0,24.0,1.0,0.27322852366255146,0.0,0.9909420289855072,0.0
146,8760000000000,1.0,24.0,1.0,0.3299414866255144,0.0,1.0,0.0
147,8820000000000,1.0,24.0,1.0,0.37691293724279834,0.0,1.0,0.0
148,8880000000000,0.9583333333333334,23.0,0.9583333333333334,0.25675154320987653,0.0,0.967391304347826,0.0
149,8940000000000,1.0,24.0,1.0,0.34616126543209874,0.0,0.9927536231884058,0.0
150,9000000000000,1.0,24.0,1.0,0.2166039737654321,0.0,1.0,0.0
151,9060000000000,1.0,24.0,1.0,0.34010898919753085,0.0,1.0,0.0
152,9120000000000,0.9166666666666666,22.0,0.9166666666666666,0.246728716563786,0.0,0.9257246376811594,0.0
153,9180000000000,1.0,24.0,1.0,0.37628600823045266,0.0,1.0,0.0
154,9240000000000,1.0,24.0,1.0,0.2813062628600823,0.0,1.0,0.0
155,9300000000000,1.0,24.0,1.0,0.253247170781893,0.0,1.0,0.0
156,9360000000000,1.0,24.0,1.0,0.42818447788065844,0.0,1.0,0.0
157,9420000000000,1.0,24.0,1.0,0.29038065843621397,0.0,0.9963768115942029,0.0
158,9480000000000,1.0,24.0,1.0,0.33980356224279834,0.0,1.0,0.0
159,9540000000000,0.9166666666666666,22.0,0.9166666666666666,0.1841161908436214,0.0,0.9239130434782609,0.0
160,9600000000000,1.0,24.0,1.0,0.3894997427983539,0.0,0.9981884057971014,0.0
161,9660000000000,1.0,24.0,1.0,0.22038966049382716,0.0,0.9945652173913043,0.0
162,9720000000000,1.0,24.0,1.0,0.3774755658436214,0.0,1.0,0.0
163,9780000000000,0.9583333333333334,23.0,0.9583333333333334,0.3172019675925926,0.0,0.9655797101449275,0.0
164,9840000000000,1.0,24.0,1.0,0.2862734696502058,0.0,1.0,0.0
165,9900000000000,1.0,24.0,1.0,0.2804221322016461,0.0,0.9873188405797102,0.0
166,9960000000000,1.0,24.0,1.0,0.37336033950617287,0.0,1.0,0.0
167,10020000000000,1.0,24.0,1.0,0.3109809027777778,0.0,1.0,0.0
168,10080000000000,1.0,24.0,1.0,0.3081275720164609,0.0,1.0,0.0
169,10140000000000,1.0,24.0,1.0,0.30934927983539096,0.0,0.9891304347826086,0.0
170,10200000000000,1.0,24.0,1.0,0.24404417438271606,0.0,0.9909420289855072,0.0
171,10260000000000,0.9166666666666666,22.0,0.9166666666666666,0.32258712705761317,0.0,0.9293478260869565,0.0
172,10320000000000,1.0,24.0,1.0,0.2967865869341564,0.0,1.0,0.0
173,10380000000000,1.0,24.0,1.0,0.3448672196502058,0.0,1.0,0.0
174,10440000000000,1.0,24.0,1.0,0.23116801697530864,0.0,0.9909420289855072,0.0
175,10500000000000,1.0,24.0,1.0,0.3543113425925926,0.0,1.0,0.0
176,10560000000000,0.9583333333333334,23.0,0.9583333333333334,0.2355565200617284,0.0,0.947463768115942,0.0
177,10620000000000,1.0,24.0,1.0,0.31186503343621397,0.0,1.0,0.0
178,10680000000000,0.9166666666666666,22.0,0.9166666666666666,0.21540637860082304,0.0,0.9202898550724637,0.0
179,10740000000000,1.0,24.0,1.0,0.3592624742798354,0.0,1.0,0.0
180,10800000000000,1.0,24.0,1.0,0.22393422067901234,0.0,0.9710144927536232,0.0
181,10860000000000,1.0,24.0,1.0,0.36254983281893005,0.0,1.0,0.0
182,10920000000000,0.9583333333333334,23.0,0.9583333333333334,0.32389724794238683,0.0,0.9692028985507246,0.0
183,10980000000000,1.0,24.0,1.0,0.28951260288065844,0.0,0.9909420289855072,0.0
184,11040000000000,1.0,24.0,1.0,0.2644434799382716,0.0,0.9927536231884058,0.0
185,11100000000000,1.0,24.0,1.0,0.38384934413580246,0.0,1.0,0.0
186,11160000000000,1.0,24.0,1.0,0.3291698816872428,0.0,1.0,0.0
187,11220000000000,1.0,24.0,1.0,0.3176440329218107,0.0,0.9855072463768116,0.0
188,11280000000000,1.0,24.0,1.0,0.2873022762345679,0.0,1.0,0.0
189,11340000000000,1.0,24.0,1.0,0.3076372813786008,0.0,1.0,0.0
190,11400000000000,0.9166666666666666,22.0,0.9166666666666666,0.31741094393004116,0.0,0.9202898550724637,0.0
191,11460000000000,1.0,24.0,1.0,0.2753263245884774,0.0,1.0,0.0
192,11520000000000,1.0,24.0,1.0,0.3072193287037037,0.0,1.0,0.0
193,11580000000000,0.9583333333333334,23.0,0.9583333333333334,0.2557468492798354,0.0,0.967391304347826,0.0
194,11640000000000,1.0,24.0,1.0,0.35501060956790126,0.0,0.9963768115942029,0.0
195,11700000000000,1.0,24.0,1.0,0.2945441100823045,0.0,1.0,0.0
196,11760000000000,1.0,24.0,1.0,0.27059220679012347,0.0,0.9981884057971014,0.0
197,11820000000000,0.9166666666666666,22.0,0.9166666666666666,0.23970389660493827,0.0,0.9293478260869565,0.0
198,11880000000000,1.0,24.0,1.0,0.37823109567901236,0.0,1.0,0.0
199,11940000000000,1.0,24.0,1.0,0.2406201774691358,0.0,0.9927536231884058,0.0
200,12000000000000,1.0,24.0,1.0,0.3022681970164609,0.0,1.0,0.0
201,12060000000000,0.9583333333333334,23.0,0.9583333333333334,0.3477848508230453,0.0,0.9692028985507246,0.0
202,12120000000000,1.0,24.0,1.0,0.23168242026748972,0.0,1.0,0.0
203,12180000000000,1.0,24.0,1.0,0.3079025205761317,0.0,0.9818840579710145,0.0
204,12240000000000,1.0,24.0,1.0,0.3236641589506173,0.0,0.980072463768116,0.0
205,12300000000000,1.0,24.0,1.0,0.36537905092592593,0.0,0.9963768115942029,0.0
206,12360000000000,1.0,24.0,1.0,0.30027488425925924,0.0,1.0,0.0
207,12420000000000,1.0,24.0,1.0,0.35181970164609055,0.0,0.9836956521739131,0.0
208,12480000000000,1.0,24.0,1.0,0.2686712319958848,0.0,0.9963768115942029,0.0
209,12540000000000,0.9583333333333334,23.0,0.9583333333333334,0.33988393775720166,0.0,0.9637681159420289,0.0
210,12600000000000,1.0,24.0,1.0,0.27096997170781895,0.0,1.0,0.0
211,12660000000000,1.0,24.0,1.0,0.3023485725308642,0.0,0.9873188405797102,0.0
212,12720000000000,0.9166666666666666,22.0,0.9166666666666666,0.22935153034979425,0.0,0.9311594202898551,0.0
213,12780000000000,1.0,24.0,1.0,0.3553321116255144,0.0,1.0,0.0
214,12840000000000,1.0,24.0,1.0,0.32299704218106995,0.0,0.9873188405797102,0.0
215,12900000000000,1.0,24.0,1.0,0.2600067515432099,0.0,0.9909420289855072,0.0
216,12960000000000,0.9166666666666666,22.0,0.9166666666666666,0.26911329732510286,0.0,0.9257246376811594,0.0
217,13020000000000,1.0,24.0,1.0,0.3564895190329218,0.0,0.9963768115942029,0.0
218,13080000000000,1.0,24.0,1.0,0.2860243055555556,0.0,0.9782608695652174,0.0
219,13140000000000,1.0,24.0,1.0,0.25391428755144035,0.0,0.9855072463768116,0.0
220,13200000000000,0.9583333333333334,23.0,0.9583333333333334,0.4265287422839506,0.0,0.9692028985507246,0.0
221,13260000000000,1.0,24.0,1.0,0.19741833847736626,0.0,0.9873188405797102,0.0
222,13320000000000,1.0,24.0,1.0,0.4162567515432099,0.0,1.0,0.0
223,13380000000000,0.9583333333333334,23.0,0.9583333333333334,0.27034304269547327,0.0,0.967391304347826,0.0
224,13440000000000,1.0,24.0,1.0,0.2564139660493827,0.0,1.0,0.0
225,13500000000000,1.0,24.0,1.0,0.34506815843621397,0.0,0.9891304347826086,0.0
226,13560000000000,1.0,24.0,1.0,0.35270383230452673,0.0,1.0,0.0
227,13620000000000,0.9583333333333334,23.0,0.9583333333333334,0.27323656121399176,0.0,0.967391304347826,0.0
228,13680000000000,1.0,24.0,1.0,0.348998521090535,0.0,0.9963768115942029,0.0
229,13740000000000,1.0,24.0,1.0,0.18905124742798354,0.0,1.0,0.0
230,13800000000000,1.0,24.0,1.0,0.32224954989711935,0.0,1.0,0.0
231,13860000000000,0.9166666666666666,22.0,0.9166666666666666,0.24470325360082304,0.0,0.9293478260869565,0.0
232,13920000000000,1.0,24.0,1.0,0.3410574202674897,0.0,1.0,0.0
233,13980000000000,1.0,24.0,1.0,0.3200874485596708,0.0,1.0,0.0
234,14040000000000,1.0,24.0,1.0,0.31356899434156377,0.0,1.0,0.0
235,14100000000000,0.9583333333333334,23.0,0.9583333333333334,0.37098926183127573,0.0,0.967391304347826,0.0
236,14160000000000,1.0,24.0,1.0,0.30077321244855965,0.0,0.9981884057971014,0.0
237,14220000000000,1.0,24.0,1.0,0.28916698816872427,0.0,1.0,0.0
238,14280000000000,0.9583333333333334,23.0,0.9583333333333334,0.21473926183127573,0.0,0.9619565217391305,0.0
239,14340000000000,0.9583333333333334,23.0,0.9583333333333334,0.4258455504115226,0.0,0.9655797101449275,0.0
240,14400000000000,1.0,24.0,1.0,0.20811631944444445,0.0,0.9945652173913043,0.0
241,14460000000000,1.0,24.0,1.0,0.3907134130658436,0.0,1.0,0.0
242,14520000000000,0.9583333333333334,23.0,0.9583333333333334,0.28852398405349794,0.0,0.9637681159420289,0.0
243,14580000000000,1.0,24.0,1.0,0.29406989454732513,0.0,0.9963768115942029,0.0
244,14640000000000,1.0,24.0,1.0,0.27289094650205764,0.0,0.9836956521739131,0.0
245,14700000000000,1.0,24.0,1.0,0.3642136059670782,0.0,1.0,0.0
246,14760000000000,1.0,24.0,1.0,0.2772071116255144,0.0,1.0,0.0
247,14820000000000,1.0,24.0,1.0,0.3796537422839506,0.0,1.0,0.0
248,14880000000000,1.0,24.0,1.0,0.2148759002057613,0.0,0.9945652173913043,0.0
249,14940000000000,1.0,24.0,1.0,0.34329185956790126,0.0,0.9873188405797102,0.0
250,15000000000000,0.9166666666666666,22.0,0.9166666666666666,0.2886927726337449,0.0,0.9293478260869565,0.0
251,15060000000000,1.0,24.0,1.0,0.31331983024691357,0.0,1.0,0.0
252,15120000000000,1.0,24.0,1.0,0.31853620113168724,0.0,0.9873188405797102,0.0
253,15180000000000,1.0,24.0,1.0,0.22903002829218108,0.0,0.9963768115942029,0.0
254,15240000000000,1.0,24.0,1.0,0.42244566615226337,0.0,1.0,0.0
255,15300000000000,1.0,24.0,1.0,0.28755947788065844,0.0,0.9891304347826086,0.0
256,15360000000000,1.0,24.0,1.0,0.37181712962962965,0.0,1.0,0.0
257,15420000000000,0.9166666666666666,22.0,0.9166666666666666,0.16261574074074073,0.0,0.9184782608695652,0.0
258,15480000000000,1.0,24.0,1.0,0.4131542566872428,0.0,1.0,0.0
259,15540000000000,1.0,24.0,1.0,0.22632941100823045,0.0,0.9927536231884058,0.0
260,15600000000000,1.0,24.0,1.0,0.3629517103909465,0.0,0.9855072463768116,0.0
261,15660000000000,0.9583333333333334,23.0,0.9583333333333334,0.325585133744856,0.0,0.9692028985507246,0.0
262,15720000000000,1.0,24.0,1.0,0.2696678883744856,0.0,0.9891304347826086,0.0
263,15780000000000,1.0,24.0,1.0,0.25901009516460904,0.0,0.9927536231884058,0.0
264,15840000000000,1.0,24.0,1.0,0.41057420267489714,0.0,1.0,0.0
265,15900000000000,1.0,24.0,1.0,0.31446116255144035,0.0,1.0,0.0
266,15960000000000,1.0,24.0,1.0,0.2959185313786008,0.0,0.9891304347826086,0.0
267,16020000000000,1.0,24.0,1.0,0.30951003086419754,0.0,1.0,0.0
268,16080000000000,1.0,24.0,1.0,0.25978170010288065,0.0,1.0,0.0
269,16140000000000,0.9166666666666666,22.0,0.9166666666666666,0.3647923096707819,0.0,0.9221014492753623,0.0
270,16200000000000,1.0,24.0,1.0,0.2384982638888889,0.0,1.0,0.0
271,16260000000000,1.0,24.0,1.0,0.345019933127572,0.0,1.0,0.0
272,16320000000000,0.9583333333333334,23.0,0.9583333333333334,0.26818094135802467,0.0,0.967391304347826,0.0
273,16380000000000,1.0,24.0,1.0,0.3549463091563786,0.0,0.9963768115942029,0.0
274,16440000000000,1.0,24.0,1.0,0.2712432484567901,0.0,1.0,0.0
275,16500000000000,1.0,24.0,1.0,0.27686149691358025,0.0,0.9981884057971014,0.0
276,16560000000000,0.9166666666666666,22.0,0.9166666666666666,0.23776684670781892,0.0,0.9293478260869565,0.0
277,16620000000000,1.0,24.0,1.0,0.3434686856995885,0.0,1.0,0.0
278,16680000000000,1.0,24.0,1.0,0.2653758359053498,0.0,0.9927536231884058,0.0
279,16740000000000,1.0,24.0,1.0,0.32151009516460904,0.0,1.0,0.0
280,16800000000000,0.9583333333333334,23.0,0.9583333333333334,0.30321662808641975,0.0,0.9710144927536232,0.0
281,16860000000000,1.0,24.0,1.0,0.298120820473251,0.0,1.0,0.0
282,16920000000000,1.0,24.0,1.0,0.2633423353909465,0.0,0.9927536231884058,0.0
283,16980000000000,1.0,24.0,1.0,0.3729664994855967,0.0,0.9873188405797102,0.0
284,17040000000000,1.0,24.0,1.0,0.3257378472222222,0.0,0.9963768115942029,0.0
285,17100000000000,1.0,24.0,1.0,0.3272247942386831,0.0,1.0,0.0
286,17160000000000,1.0,24.0,1.0,0.3491110468106996,0.0,0.9782608695652174,0.0
287,17220000000000,1.0,24.0,1.0,0.22779224537037038,0.0,0.9945652173913043,0.0
288,17280000000000,0.9166666666666666,22.0,0.9166666666666666,0.3427613811728395,0.0,0.9239130434782609,0.0
289,17340000000000,1.0,24.0,1.0,0.2638567386831276,0.0,1.0,0.0
290,17400000000000,1.0,24.0,1.0,0.30802308384773663,0.0,1.0,0.0
291,17460000000000,0.9166666666666666,22.0,0.9166666666666666,0.20666956018518517,0.0,0.9293478260869565,0.0
292,17520000000000,1.0,24.0,1.0,0.39999678497942387,0.0,1.0,0.0
293,17580000000000,1.0,24.0,1.0,0.28622524434156377,0.0,1.0,0.0
294,17640000000000,1.0,24.0,1.0,0.27493248456790126,0.0,0.9891304347826086,0.0
295,17700000000000,0.9166666666666666,22.0,0.9166666666666666,0.22533275462962962,0.0,0.9293478260869565,0.0
296,17760000000000,1.0,24.0,1.0,0.3785204475308642,0.0,0.9963768115942029,0.0
297,17820000000000,1.0,24.0,1.0,0.3055555555555556,0.0,0.9782608695652174,0.0
298,17880000000000,1.0,24.0,1.0,0.2539625128600823,0.0,0.9855072463768116,0.0
